datetime,level_true,2023-01-31 18:00:00+00:00,2023-02-01 00:00:00+00:00,2023-02-01 06:00:00+00:00,2023-02-01 12:00:00+00:00,2023-02-01 18:00:00+00:00,2023-02-02 00:00:00+00:00,2023-02-02 06:22:00+00:00,2023-02-02 12:00:00+00:00,2023-02-02 18:00:00+00:00,2023-02-03 00:00:00+00:00,2023-02-03 12:00:00+00:00,2023-02-03 18:00:00+00:00,2023-02-04 00:00:00+00:00,2023-02-04 06:00:00+00:00,2023-02-04 12:00:00+00:00,2023-02-04 18:00:00+00:00,2023-02-05 06:00:00+00:00,2023-02-05 12:00:00+00:00,2023-02-05 18:00:00+00:00,2023-02-06 00:00:00+00:00,2023-02-06 06:00:00+00:00,2023-02-06 12:00:00+00:00,2023-02-06 18:00:00+00:00,2023-02-07 00:00:00+00:00,2023-02-07 12:00:00+00:00,2023-02-07 18:00:00+00:00,2023-02-08 00:00:00+00:00,2023-02-08 06:00:00+00:00,2023-02-08 12:00:00+00:00,2023-02-08 18:00:00+00:00,2023-02-09 00:00:00+00:00,2023-02-09 06:00:00+00:00,2023-02-09 12:00:00+00:00,2023-02-09 18:00:00+00:00,2023-02-10 00:00:00+00:00,2023-02-10 06:00:00+00:00,2023-02-10 12:00:00+00:00,2023-02-10 18:00:00+00:00,2023-02-11 00:00:00+00:00,2023-02-11 06:00:00+00:00,2023-02-11 12:00:00+00:00,2023-02-11 18:00:00+00:00,2023-02-12 00:00:00+00:00,2023-02-12 06:00:00+00:00,2023-02-12 12:00:00+00:00,2023-02-12 18:00:00+00:00,2023-02-13 00:00:00+00:00,2023-02-13 06:00:00+00:00,2023-02-13 12:00:00+00:00,2023-02-13 18:00:00+00:00,2023-02-14 00:00:00+00:00,2023-02-14 06:00:00+00:00,2023-02-14 12:00:00+00:00,2023-02-14 18:00:00+00:00,2023-02-15 00:00:00+00:00,2023-02-15 06:00:00+00:00,2023-02-15 12:00:00+00:00,2023-02-15 18:00:00+00:00,2023-02-16 00:00:00+00:00,2023-02-16 06:00:00+00:00,2023-02-16 12:00:00+00:00,2023-02-17 00:00:00+00:00,2023-02-17 06:00:00+00:00,2023-02-17 12:00:00+00:00,2023-02-17 18:00:00+00:00,2023-02-18 00:00:00+00:00,2023-02-18 06:00:00+00:00,2023-02-18 12:00:00+00:00,2023-02-18 18:00:00+00:00,2023-02-19 00:00:00+00:00,2023-02-19 12:00:00+00:00,2023-02-19 18:00:00+00:00,2023-02-20 00:00:00+00:00,2023-02-20 12:00:00+00:00,2023-02-20 18:00:00+00:00,2023-02-21 00:00:00+00:00,2023-02-21 12:00:00+00:00,2023-02-22 00:00:00+00:00,2023-02-22 12:00:00+00:00,2023-02-22 18:00:00+00:00,2023-02-23 12:00:00+00:00,2023-02-23 18:00:00+00:00,2023-02-24 00:00:00+00:00,2023-02-24 06:00:00+00:00,2023-02-24 12:00:00+00:00,2023-02-24 18:00:00+00:00,2023-02-25 12:00:00+00:00,2023-02-25 18:00:00+00:00,2023-02-26 00:00:00+00:00,2023-02-26 12:00:00+00:00,2023-02-26 18:00:00+00:00,2023-02-27 00:00:00+00:00,2023-02-27 12:00:00+00:00,2023-02-27 18:00:00+00:00,2023-02-28 06:00:00+00:00,2023-02-28 12:00:00+00:00,2023-02-28 18:00:00+00:00,2023-03-01 00:00:00+00:00,2023-03-01 12:00:00+00:00,2023-03-01 18:00:00+00:00,2023-03-02 00:00:00+00:00,2023-03-02 12:00:00+00:00,2023-03-02 18:00:00+00:00,2023-03-03 00:00:00+00:00,2023-03-03 06:00:00+00:00,2023-03-03 12:00:00+00:00,2023-03-03 18:00:00+00:00,2023-03-04 00:00:00+00:00,2023-03-04 12:00:00+00:00,2023-03-04 18:00:00+00:00,2023-04-07 02:25:00+00:00,2023-04-07 06:00:00+00:00,2023-04-07 12:00:00+00:00,2023-04-07 18:00:00+00:00,2023-04-08 00:00:00+00:00,2023-04-08 06:00:00+00:00,2023-04-08 12:00:00+00:00
2023-02-05 22:00:00,160.0,,,,,,,,,,,,,,,,,273.37527,248.02121,150.4334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-05 23:00:00,160.0,,,,,,,,,,,,,,,,,272.26056,251.52919,171.86624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 00:00:00,163.0,,,,,,,,,,,,,,,,,292.6792,253.98053,199.16862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 01:00:00,165.0,,,,,,,,,,,,,,,,,300.19476,258.19833,221.06052,137.90147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 02:00:00,168.0,,,,,,,,,,,,,,,,,295.61194,265.03073,238.76494,143.80945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 03:00:00,171.0,,,,,,,,,,,,,,,,,283.5451,272.52826,235.82301,139.44241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 04:00:00,173.0,,,,,,,,,,,,,,,,,334.51346,289.83337,252.69812,170.97487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 05:00:00,179.0,,,,,,,,,,,,,,,,,352.93198,321.12927,263.345,205.80899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 06:00:00,187.0,,,,,,,,,,,,,,,,,358.4722,325.2424,250.13101,258.83597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 07:00:00,196.0,,,,,,,,,,,,,,,,,,319.46063,275.72296,313.51788,206.83519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 08:00:00,205.0,,,,,,,,,,,,,,,,,,318.39426,293.8333,321.99292,216.56891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 09:00:00,211.0,,,,,,,,,,,,,,,,,,315.79044,318.4148,327.35202,225.0401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 10:00:00,214.0,,,,,,,,,,,,,,,,,,319.07147,333.88925,290.98395,233.63475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 11:00:00,217.0,,,,,,,,,,,,,,,,,,326.6951,351.11978,285.48468,238.75105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 12:00:00,217.0,,,,,,,,,,,,,,,,,,326.57257,368.0131,279.11533,250.14182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 13:00:00,214.0,,,,,,,,,,,,,,,,,,,367.2973,288.61462,265.5757,198.61792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 14:00:00,214.0,,,,,,,,,,,,,,,,,,,366.76166,289.49402,271.61115,202.01956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 15:00:00,211.0,,,,,,,,,,,,,,,,,,,380.80112,287.43192,291.8478,203.68915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 16:00:00,211.0,,,,,,,,,,,,,,,,,,,363.25546,303.0015,321.24802,204.10406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 17:00:00,211.0,,,,,,,,,,,,,,,,,,,386.2328,300.6156,348.29166,226.3027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 18:00:00,208.0,,,,,,,,,,,,,,,,,,,431.2768,317.41824,350.19952,250.50343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 19:00:00,208.0,,,,,,,,,,,,,,,,,,,,344.4044,361.6897,247.06511,202.82942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 20:00:00,208.0,,,,,,,,,,,,,,,,,,,,382.3059,364.4009,244.4081,204.62738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 21:00:00,208.0,,,,,,,,,,,,,,,,,,,,428.71912,377.16492,273.8521,194.01947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 22:00:00,211.0,,,,,,,,,,,,,,,,,,,,505.182,394.20947,311.80173,180.6603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06 23:00:00,211.0,,,,,,,,,,,,,,,,,,,,549.33606,418.23975,350.82748,183.69489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07 00:00:00,214.0,,,,,,,,,,,,,,,,,,,,606.8056,452.9661,367.01157,192.16518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07 01:00:00,217.0,,,,,,,,,,,,,,,,,,,,,469.08737,395.92737,181.53676,197.71455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07 02:00:00,220.0,,,,,,,,,,,,,,,,,,,,,472.90564,406.4683,198.22888,197.9799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07 03:00:00,224.0,,,,,,,,,,,,,,,,,,,,,483.24585,403.81647,196.3335,193.6225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07 04:00:00,227.0,,,,,,,,,,,,,,,,,,,,,472.9547,409.01218,209.85971,201.08086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07 05:00:00,230.0,,,,,,,,,,,,,,,,,,,,,464.14322,397.12054,221.57628,197.24207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07 06:00:00,230.0,,,,,,,,,,,,,,,,,,,,,428.80237,394.00552,220.04375,205.83778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07 07:00:00,230.0,,,,,,,,,,,,,,,,,,,,,,388.04886,228.52615,205.79932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07 08:00:00,230.0,,,,,,,,,,,,,,,,,,,,,,396.87805,229.4612,211.88557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07 09:00:00,230.0,,,,,,,,,,,,,,,,,,,,,,388.7114,238.9439,213.73798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07 10:00:00,227.0,,,,,,,,,,,,,,,,,,,,,,400.36932,232.7281,224.3227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07 11:00:00,227.0,,,,,,,,,,,,,,,,,,,,,,415.20593,235.92918,235.62488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07 12:00:00,227.0,,,,,,,,,,,,,,,,,,,,,,436.41055,265.03613,239.1331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07 13:00:00,230.0,,,,,,,,,,,,,,,,,,,,,,,307.71906,259.1503,232.58778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07 14:00:00,233.0,,,,,,,,,,,,,,,,,,,,,,,352.44214,270.802,257.48657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07 15:00:00,237.0,,,,,,,,,,,,,,,,,,,,,,,358.28604,280.00262,320.9419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07 16:00:00,246.0,,,,,,,,,,,,,,,,,,,,,,,382.60965,287.4695,451.16153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07 17:00:00,257.0,,,,,,,,,,,,,,,,,,,,,,,432.54504,323.32965,570.65466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07 18:00:00,274.0,,,,,,,,,,,,,,,,,,,,,,,477.0326,427.61478,666.92053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07 19:00:00,292.0,,,,,,,,,,,,,,,,,,,,,,,,532.3533,814.8702,276.3133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07 20:00:00,319.0,,,,,,,,,,,,,,,,,,,,,,,,633.43604,1023.39087,381.49316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07 21:00:00,342.0,,,,,,,,,,,,,,,,,,,,,,,,732.718,1214.4584,500.63852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07 22:00:00,376.0,,,,,,,,,,,,,,,,,,,,,,,,827.5071,1441.2631,649.18066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07 23:00:00,406.0,,,,,,,,,,,,,,,,,,,,,,,,891.6107,1648.2928,718.5355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08 00:00:00,424.0,,,,,,,,,,,,,,,,,,,,,,,,985.695,1654.6105,766.3012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08 01:00:00,442.0,,,,,,,,,,,,,,,,,,,,,,,,,1631.9532,807.7789,319.52048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08 02:00:00,447.0,,,,,,,,,,,,,,,,,,,,,,,,,1552.3179,860.33813,343.5468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08 03:00:00,447.0,,,,,,,,,,,,,,,,,,,,,,,,,1474.1492,812.81067,200.3021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08 04:00:00,438.0,,,,,,,,,,,,,,,,,,,,,,,,,1345.4231,832.9417,238.05179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08 05:00:00,429.0,,,,,,,,,,,,,,,,,,,,,,,,,1228.6892,742.60474,221.61243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08 06:00:00,415.0,,,,,,,,,,,,,,,,,,,,,,,,,1141.8915,692.5816,219.55693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08 07:00:00,406.0,,,,,,,,,,,,,,,,,,,,,,,,,1122.5604,652.3819,193.40437,438.0603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08 08:00:00,397.0,,,,,,,,,,,,,,,,,,,,,,,,,1059.6166,642.63043,195.05899,387.93475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08 09:00:00,388.0,,,,,,,,,,,,,,,,,,,,,,,,,995.18317,626.0151,188.19713,349.89325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08 10:00:00,380.0,,,,,,,,,,,,,,,,,,,,,,,,,946.74274,633.45264,177.13141,337.77786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08 11:00:00,367.0,,,,,,,,,,,,,,,,,,,,,,,,,896.5452,613.34875,167.6275,323.05676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08 12:00:00,363.0,,,,,,,,,,,,,,,,,,,,,,,,,885.125,583.4533,161.71901,298.3058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08 13:00:00,355.0,,,,,,,,,,,,,,,,,,,,,,,,,,584.7935,151.2265,274.0741,354.92273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08 14:00:00,347.0,,,,,,,,,,,,,,,,,,,,,,,,,,570.8578,139.196,291.68002,330.04468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08 15:00:00,342.0,,,,,,,,,,,,,,,,,,,,,,,,,,551.1836,126.76716,283.26123,301.04303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08 16:00:00,334.0,,,,,,,,,,,,,,,,,,,,,,,,,,529.92395,129.84987,279.79123,305.55612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08 17:00:00,330.0,,,,,,,,,,,,,,,,,,,,,,,,,,534.0425,134.7433,273.5003,301.98944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08 18:00:00,327.0,,,,,,,,,,,,,,,,,,,,,,,,,,523.8356,145.66266,273.3486,296.9418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08 19:00:00,319.0,,,,,,,,,,,,,,,,,,,,,,,,,,,137.92786,274.81152,318.32364,308.72986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08 20:00:00,315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,138.57304,274.8998,307.1885,295.9791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08 21:00:00,311.0,,,,,,,,,,,,,,,,,,,,,,,,,,,146.05641,277.2238,302.58218,294.6899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08 22:00:00,307.0,,,,,,,,,,,,,,,,,,,,,,,,,,,148.06747,277.1183,303.97324,289.1538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08 23:00:00,303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,153.92181,278.69836,302.90775,292.06372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-09 00:00:00,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,158.08519,273.64514,297.8027,289.66885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-09 01:00:00,296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.22174,302.1656,282.55426,291.74835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-09 02:00:00,292.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.8593,304.01035,277.7643,286.47507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-09 03:00:00,289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,269.09717,299.93027,274.5576,279.04153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-09 04:00:00,289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.23544,299.25952,273.5941,274.14102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-09 05:00:00,285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.74753,298.33,271.32822,267.6583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
